Project,Date,Close,Volume
singularitynet,2024-01-20,0.277498,23091630
singularitynet,2024-01-21,0.275866,21568554
singularitynet,2024-01-22,0.257414,27433909
singularitynet,2024-01-23,0.250986,32674231
singularitynet,2024-01-24,0.25663,24315007
singularitynet,2024-01-25,0.254037,21444189
singularitynet,2024-01-26,0.265625,22075280
singularitynet,2024-01-27,0.274038,19933326
singularitynet,2024-01-28,0.26691,22537845
singularitynet,2024-01-29,0.276976,21825683
singularitynet,2024-01-30,0.274273,30858560
singularitynet,2024-01-31,0.264003,30330001
singularitynet,2024-02-01,0.264047,29530118
singularitynet,2024-02-02,0.269795,27792234
singularitynet,2024-02-03,0.277023,31386423
singularitynet,2024-02-04,0.275786,26661650
singularitynet,2024-02-05,0.292194,35542434
singularitynet,2024-02-06,0.2897,38629502
singularitynet,2024-02-07,0.294398,26617531
singularitynet,2024-02-08,0.289778,23383005
singularitynet,2024-02-09,0.300834,28923532
singularitynet,2024-02-10,0.302249,25882610
singularitynet,2024-02-11,0.299121,21599372
singularitynet,2024-02-12,0.30982,28179830
singularitynet,2024-02-13,0.305692,31812848
singularitynet,2024-02-14,0.315943,31133397
singularitynet,2024-02-15,0.321968,40178196
singularitynet,2024-02-16,0.382976,242035957
singularitynet,2024-02-17,0.463148,270278388
singularitynet,2024-02-18,0.457081,146750733
singularitynet,2024-02-19,0.537046,267284089
singularitynet,2024-02-20,0.56653,193417056
singularitynet,2024-02-21,0.683384,286256189
singularitynet,2024-02-22,0.686775,480469839
singularitynet,2024-02-23,0.757664,487208703
singularitynet,2024-02-24,0.740817,322856080
singularitynet,2024-02-25,0.758144,243308885
singularitynet,2024-02-26,0.726485,187486958
singularitynet,2024-02-27,0.664762,183701027
singularitynet,2024-02-28,0.73997,341616876
singularitynet,2024-02-29,0.701705,262825929
singularitynet,2024-03-01,0.908393,566035048
singularitynet,2024-03-02,0.949782,385456324
singularitynet,2024-03-03,0.919037,374623571
singularitynet,2024-03-04,0.882254,309137548
singularitynet,2024-03-05,0.815126,340657690
singularitynet,2024-03-06,1.085293,517103464
singularitynet,2024-03-07,1.184679,545296716
singularitynet,2024-03-08,1.205404,443459523
singularitynet,2024-03-09,1.388869,426536802
singularitynet,2024-03-10,1.298097,364343532
singularitynet,2024-03-11,1.239654,306556347
singularitynet,2024-03-12,1.231941,300480560
singularitynet,2024-03-13,1.21236,208559874
singularitynet,2024-03-14,1.277409,328453111
singularitynet,2024-03-15,1.149147,307003835
singularitynet,2024-03-16,1.013316,206362828
singularitynet,2024-03-17,1.177986,356337802
singularitynet,2024-03-18,1.050605,204461077
singularitynet,2024-03-19,0.985712,264999357
singularitynet,2024-03-20,1.107251,253531830
singularitynet,2024-03-21,1.040625,155866247
singularitynet,2024-03-22,1.015643,171608519
singularitynet,2024-03-23,1.036374,137713721
singularitynet,2024-03-24,1.119329,147228813
singularitynet,2024-03-25,1.171348,205360236
singularitynet,2024-03-26,1.189243,239496861
singularitynet,2024-03-27,1.298936,525991303
singularitynet,2024-03-28,1.390189,403574995
singularitynet,2024-03-29,1.314976,226739713
singularitynet,2024-03-30,1.304881,171665401
singularitynet,2024-03-31,1.265884,167616868
singularitynet,2024-04-01,1.199693,202505415
singularitynet,2024-04-02,1.082367,204380330
singularitynet,2024-04-03,1.048085,172093296
singularitynet,2024-04-04,1.100679,218106716
singularitynet,2024-04-05,1.045146,138932866
singularitynet,2024-04-06,1.064119,97461736
singularitynet,2024-04-07,1.103756,119987167
singularitynet,2024-04-08,1.149636,136024018
singularitynet,2024-04-09,1.048686,129801419
singularitynet,2024-04-10,1.060531,120525422
singularitynet,2024-04-11,1.035933,104422995
singularitynet,2024-04-12,0.848747,201068241
singularitynet,2024-04-13,0.738652,270140737
singularitynet,2024-04-14,0.882933,227782919
singularitynet,2024-04-15,0.835814,195957518
singularitynet,2024-04-16,0.853698,146441372
singularitynet,2024-04-17,0.807148,109515872
singularitynet,2024-04-18,0.841483,97689628
singularitynet,2024-04-19,0.865329,139019266
singularitynet,2024-04-20,0.999918,128865137
singularitynet,2024-04-21,0.980098,108161413
singularitynet,2024-04-22,0.998594,105841001
singularitynet,2024-04-23,0.99794,111814118
singularitynet,2024-04-24,0.948022,135361610
singularitynet,2024-04-25,0.933178,110850936
singularitynet,2024-04-26,0.878745,84113123
singularitynet,2024-04-27,0.887131,71057033
singularitynet,2024-04-28,0.880393,71064418
singularitynet,2024-04-29,0.883386,75610561
singularitynet,2024-04-30,0.821701,90028223
singularitynet,2024-05-01,0.817016,118267238
singularitynet,2024-05-02,0.823366,79014724
singularitynet,2024-05-03,0.887604,87006439
singularitynet,2024-05-04,0.887583,79392633
singularitynet,2024-05-05,0.972601,134206572
singularitynet,2024-05-06,0.981854,132713661
singularitynet,2024-05-07,0.967676,106902508
singularitynet,2024-05-08,0.913796,94751408
bittensor,2023-03-05,0.126083,139581
bittensor,2023-03-06,87.780952,908375
bittensor,2023-03-07,85.221146,535028
bittensor,2023-03-08,79.790527,410425
bittensor,2023-03-09,75.628929,585235
bittensor,2023-03-10,76.963814,426846
bittensor,2023-03-11,76.083832,273948
bittensor,2023-03-12,73.454124,263940
bittensor,2023-03-13,79.59539,411044
bittensor,2023-03-14,83.402512,434609
bittensor,2023-03-15,80.202881,401898
bittensor,2023-03-16,79.172218,297732
bittensor,2023-03-17,74.818207,375079
bittensor,2023-03-18,75.994217,471304
bittensor,2023-03-19,75.270859,333562
bittensor,2023-03-20,84.095352,352201
bittensor,2023-03-21,80.214203,264311
bittensor,2023-03-22,78.953003,405135
bittensor,2023-03-23,72.045387,380826
bittensor,2023-03-24,73.705849,202908
bittensor,2023-03-25,71.39756,164965
bittensor,2023-03-26,70.004662,311783
bittensor,2023-03-27,69.265503,343110
bittensor,2023-03-28,66.39286,325359
bittensor,2023-03-29,65.076004,417728
bittensor,2023-03-30,66.17485,425679
bittensor,2023-03-31,62.901482,931389
bittensor,2023-04-01,57.921997,822089
bittensor,2023-04-02,59.822823,789659
bittensor,2023-04-03,59.854702,992912
bittensor,2023-04-04,59.764915,776026
bittensor,2023-04-05,58.566605,698589
bittensor,2023-04-06,60.576344,843203
bittensor,2023-04-07,57.086365,785686
bittensor,2023-04-08,60.378967,730224
bittensor,2023-04-09,55.903603,1184341
bittensor,2023-04-10,58.732021,983641
bittensor,2023-04-11,61.240856,960496
bittensor,2023-04-12,61.350197,777568
bittensor,2023-04-13,62.970711,817120
bittensor,2023-04-14,62.000473,809937
bittensor,2023-04-15,59.5509,728064
bittensor,2023-04-16,57.288639,575366
bittensor,2023-04-17,57.448086,952398
bittensor,2023-04-18,55.816284,913543
bittensor,2023-04-19,55.554089,812008
bittensor,2023-04-20,53.666393,769212
bittensor,2023-04-21,53.441967,687557
bittensor,2023-04-22,51.090958,714298
bittensor,2023-04-23,47.907124,1064712
bittensor,2023-04-24,48.437782,1239500
bittensor,2023-04-25,47.058659,634606
bittensor,2023-04-26,49.044022,885525
bittensor,2023-04-27,46.98785,618559
bittensor,2023-04-28,48.196472,612857
bittensor,2023-04-29,44.589432,882456
bittensor,2023-04-30,42.336899,831141
bittensor,2023-05-01,41.413219,755055
bittensor,2023-05-02,44.341045,719823
bittensor,2023-05-03,47.290565,657199
bittensor,2023-05-04,43.584599,770140
bittensor,2023-05-05,40.141312,884518
bittensor,2023-05-06,38.907772,667822
bittensor,2023-05-07,42.794708,901949
bittensor,2023-05-08,40.897274,998257
bittensor,2023-05-09,38.88636,617240
bittensor,2023-05-10,39.565121,839138
bittensor,2023-05-11,37.975525,573865
bittensor,2023-05-12,35.279659,966814
bittensor,2023-05-13,35.266476,997255
bittensor,2023-05-14,35.097569,944941
bittensor,2023-05-15,34.088188,753369
bittensor,2023-05-16,43.988609,1039450
bittensor,2023-05-17,49.727936,1349330
bittensor,2023-05-18,47.916676,879234
bittensor,2023-05-19,50.051167,859228
bittensor,2023-05-20,53.990986,871246
bittensor,2023-05-21,47.884476,970037
bittensor,2023-05-22,48.550545,415965
bittensor,2023-05-23,49.611172,314797
bittensor,2023-05-24,44.188797,366211
bittensor,2023-05-25,46.246407,385967
bittensor,2023-05-26,58.661453,1223282
bittensor,2023-05-27,64.317551,1266254
bittensor,2023-05-28,62.992619,1073813
bittensor,2023-05-29,66.959755,1418011
bittensor,2023-05-30,62.290234,1462081
bittensor,2023-05-31,58.918983,1244837
bittensor,2023-06-01,54.542362,1372931
bittensor,2023-06-02,64.784248,1587640
bittensor,2023-06-03,62.128616,1295253
bittensor,2023-06-04,57.673538,1204660
bittensor,2023-06-05,51.250675,1577433
bittensor,2023-06-06,54.515656,1287272
bittensor,2023-06-07,49.671989,1020877
bittensor,2023-06-08,50.940388,965863
bittensor,2023-06-09,50.987049,1548639
bittensor,2023-06-10,45.937607,1444423
bittensor,2023-06-11,50.244583,1125135
bittensor,2023-06-12,52.921883,1168131
bittensor,2023-06-13,55.957924,1934455
bittensor,2023-06-14,56.844501,1551770
bittensor,2023-06-15,49.389507,2223868
bittensor,2023-06-16,53.876595,1203576
bittensor,2023-06-17,54.391632,1663858
bittensor,2023-06-18,49.864262,1300569
bittensor,2023-06-19,52.607105,661738
bittensor,2023-06-20,53.913452,800041
bittensor,2023-06-21,58.968479,971723
bittensor,2023-06-22,51.873447,1679038
bittensor,2023-06-23,52.807995,1190820
bittensor,2023-06-24,50.88382,397240
bittensor,2023-06-25,50.284908,437738
bittensor,2023-06-26,47.194447,877829
bittensor,2023-06-27,48.904366,1051715
bittensor,2023-06-28,49.566437,501808
bittensor,2023-06-29,50.428551,512140
bittensor,2023-06-30,50.6852,720262
bittensor,2023-07-01,47.89967,673539
bittensor,2023-07-02,46.751114,781824
bittensor,2023-07-03,46.148273,1041556
bittensor,2023-07-04,46.067139,773914
bittensor,2023-07-05,47.599537,776424
bittensor,2023-07-06,48.356133,976882
bittensor,2023-07-07,49.227123,840125
bittensor,2023-07-08,53.022072,679661
bittensor,2023-07-09,50.247166,878795
bittensor,2023-07-10,55.832634,1118985
bittensor,2023-07-11,60.987904,1348706
bittensor,2023-07-12,68.412323,1273390
bittensor,2023-07-13,71.869484,1964029
bittensor,2023-07-14,67.711906,1472225
bittensor,2023-07-15,68.008347,913109
bittensor,2023-07-16,63.942776,1123015
bittensor,2023-07-17,66.371674,1073502
bittensor,2023-07-18,69.618942,1492296
bittensor,2023-07-19,75.712486,1682575
bittensor,2023-07-20,70.587982,1435303
bittensor,2023-07-21,80.729034,2460015
bittensor,2023-07-22,84.363029,1618850
bittensor,2023-07-23,83.803658,2248094
bittensor,2023-07-24,87.066795,1910274
bittensor,2023-07-25,86.180351,1550826
bittensor,2023-07-26,85.903458,1454682
bittensor,2023-07-27,82.55677,1211953
bittensor,2023-07-28,80.899231,1256226
bittensor,2023-07-29,80.155708,656578
bittensor,2023-07-30,74.607025,1375309
bittensor,2023-07-31,68.272942,2631131
bittensor,2023-08-01,73.500961,1557676
bittensor,2023-08-02,67.695824,1130596
bittensor,2023-08-03,67.274376,1762985
bittensor,2023-08-04,64.793892,1167049
bittensor,2023-08-05,61.585823,1310179
bittensor,2023-08-06,64.40715,1199721
bittensor,2023-08-07,64.609657,1205317
bittensor,2023-08-08,65.854515,1123820
bittensor,2023-08-09,68.456398,1347278
bittensor,2023-08-10,68.211685,1410555
bittensor,2023-08-11,65.331581,1030719
bittensor,2023-08-12,65.090485,1045516
bittensor,2023-08-13,64.431351,831487
bittensor,2023-08-14,62.975735,1147406
bittensor,2023-08-15,63.800392,1278166
bittensor,2023-08-16,60.705524,986143
bittensor,2023-08-17,59.61401,1266902
bittensor,2023-08-18,64.395523,1175258
bittensor,2023-08-19,64.145432,1408027
bittensor,2023-08-20,62.348179,888267
bittensor,2023-08-21,63.575905,810233
bittensor,2023-08-22,61.347965,681529
bittensor,2023-08-23,60.81765,1135991
bittensor,2023-08-24,59.905075,1042331
bittensor,2023-08-25,60.850967,888208
bittensor,2023-08-26,59.980907,414683
bittensor,2023-08-27,60.805813,591502
bittensor,2023-08-28,59.568386,848712
bittensor,2023-08-29,61.099178,860967
bittensor,2023-08-30,55.98494,1289988
bittensor,2023-08-31,55.473995,964212
bittensor,2023-09-01,50.364082,1741046
bittensor,2023-09-02,50.547211,1164983
bittensor,2023-09-03,55.205959,678646
bittensor,2023-09-04,57.657421,519691
bittensor,2023-09-05,53.219841,1017714
bittensor,2023-09-06,50.027477,866175
bittensor,2023-09-07,52.234272,877587
bittensor,2023-09-08,52.458881,537532
bittensor,2023-09-09,50.904186,496063
bittensor,2023-09-10,49.766148,887403
bittensor,2023-09-11,47.331821,906150
bittensor,2023-09-12,50.555996,852641
bittensor,2023-09-13,48.888283,815820
bittensor,2023-09-14,51.632393,692855
bittensor,2023-09-15,54.183777,683505
bittensor,2023-09-16,56.414677,908175
bittensor,2023-09-17,54.800076,635554
bittensor,2023-09-18,54.0704,643650
bittensor,2023-09-19,52.691151,860499
bittensor,2023-09-20,52.044086,702512
bittensor,2023-09-21,51.485161,611310
bittensor,2023-09-22,51.932648,495321
bittensor,2023-09-23,53.90844,788240
bittensor,2023-09-24,54.188713,539662
bittensor,2023-09-25,55.672634,647705
bittensor,2023-09-26,58.674946,1116327
bittensor,2023-09-27,56.093914,688247
bittensor,2023-09-28,56.753483,583686
bittensor,2023-09-29,55.613262,964632
bittensor,2023-09-30,55.045544,576651
bittensor,2023-10-01,54.916897,570537
bittensor,2023-10-02,52.361549,940435
bittensor,2023-10-03,52.871502,1109272
bittensor,2023-10-04,52.874718,589232
bittensor,2023-10-05,51.785927,664825
bittensor,2023-10-06,52.488911,954203
bittensor,2023-10-07,51.011551,611029
bittensor,2023-10-08,49.026592,639027
bittensor,2023-10-09,49.797043,938756
bittensor,2023-10-10,50.39061,677064
bittensor,2023-10-11,49.059624,500209
bittensor,2023-10-12,48.642258,424657
bittensor,2023-10-13,49.02948,373209
bittensor,2023-10-14,48.494576,489547
bittensor,2023-10-15,48.26796,478480
bittensor,2023-10-16,47.774834,961365
bittensor,2023-10-17,48.880974,651662
bittensor,2023-10-18,48.073536,509068
bittensor,2023-10-19,46.519859,718863
bittensor,2023-10-20,49.652782,783980
bittensor,2023-10-21,50.537075,1057140
bittensor,2023-10-22,51.519882,804280
bittensor,2023-10-23,51.462685,1356436
bittensor,2023-10-24,66.903046,5333696
bittensor,2023-10-25,71.020393,3397660
bittensor,2023-10-26,69.470558,2094815
bittensor,2023-10-27,69.868134,1519797
bittensor,2023-10-28,75.260773,3158312
bittensor,2023-10-29,79.88102,1667125
bittensor,2023-10-30,82.15818,1882804
bittensor,2023-10-31,85.260033,2156340
bittensor,2023-11-01,86.475754,2630937
bittensor,2023-11-02,91.520844,3236628
bittensor,2023-11-03,88.968315,2745578
bittensor,2023-11-04,95.264229,2730661
bittensor,2023-11-05,111.419296,4429211
bittensor,2023-11-06,132.60585,9181670
bittensor,2023-11-07,128.348801,6501089
bittensor,2023-11-08,138.889969,5979738
bittensor,2023-11-09,130.300491,7178521
bittensor,2023-11-10,132.577911,5191805
bittensor,2023-11-11,153.40123,5861895
bittensor,2023-11-12,147.600449,2879261
bittensor,2023-11-13,141.214828,5123998
bittensor,2023-11-14,136.073914,6018104
bittensor,2023-11-15,166.066315,7124819
bittensor,2023-11-16,161.576416,6091705
bittensor,2023-11-17,195.162735,7344367
bittensor,2023-11-18,231.845123,22142907
bittensor,2023-11-19,249.556564,17640292
bittensor,2023-11-20,287.703461,22594281
bittensor,2023-11-21,226.276962,20802198
bittensor,2023-11-22,240.813736,13822152
bittensor,2023-11-23,240.410019,6472083
bittensor,2023-11-24,277.510834,9476716
bittensor,2023-11-25,277.186401,11175106
bittensor,2023-11-26,272.03006,7155151
bittensor,2023-11-27,244.008316,8829975
bittensor,2023-11-28,247.218475,6495666
bittensor,2023-11-29,247.353455,6159027
bittensor,2023-11-30,287.970673,9782022
bittensor,2023-12-01,294.09964,10683062
bittensor,2023-12-02,294.183655,7050134
bittensor,2023-12-03,335.334717,16768663
bittensor,2023-12-04,342.297607,74844491
bittensor,2023-12-05,340.85437,11533149
bittensor,2023-12-06,323.370087,9669051
bittensor,2023-12-07,323.392548,7535515
bittensor,2023-12-08,343.087982,10691178
bittensor,2023-12-09,343.784546,6164781
bittensor,2023-12-10,347.968475,5056280
bittensor,2023-12-11,330.267944,9996747
bittensor,2023-12-12,325.769928,7233982
bittensor,2023-12-13,337.116302,10347662
bittensor,2023-12-14,379.035217,16503964
bittensor,2023-12-15,354.772156,10449511
bittensor,2023-12-16,343.365967,7655776
bittensor,2023-12-17,319.733765,8051154
bittensor,2023-12-18,330.748993,10665285
bittensor,2023-12-19,318.560638,6857492
bittensor,2023-12-20,316.58728,12467885
bittensor,2023-12-21,308.56308,12120351
bittensor,2023-12-22,277.48465,10637346
bittensor,2023-12-23,283.659485,8786871
bittensor,2023-12-24,279.713959,8400846
bittensor,2023-12-25,274.512268,7714997
bittensor,2023-12-26,265.208313,5275257
bittensor,2023-12-27,314.473206,13468219
bittensor,2023-12-28,304.496704,6948889
bittensor,2023-12-29,275.802826,11127550
bittensor,2023-12-30,277.897247,4479384
bittensor,2023-12-31,266.398254,3443342
bittensor,2024-01-01,270.515472,6635244
bittensor,2024-01-02,266.614868,7631118
bittensor,2024-01-03,251.788971,10367902
bittensor,2024-01-04,255.623047,6928071
bittensor,2024-01-05,244.98616,5454988
bittensor,2024-01-06,239.525452,5504263
bittensor,2024-01-07,219.3927,5967588
bittensor,2024-01-08,256.52536,15826607
bittensor,2024-01-09,244.471268,8592490
bittensor,2024-01-10,238.92128,16658376
bittensor,2024-01-11,233.057236,7633744
bittensor,2024-01-12,222.559708,6651938
bittensor,2024-01-13,229.73941,6192328
bittensor,2024-01-14,219.653976,4268887
bittensor,2024-01-15,221.54332,4543186
bittensor,2024-01-16,255.994629,10182551
bittensor,2024-01-17,266.657104,11208073
bittensor,2024-01-18,254.368668,8143317
bittensor,2024-01-19,245.817795,7295986
bittensor,2024-01-20,250.799728,3675755
bittensor,2024-01-21,255.037125,4681160
bittensor,2024-01-22,249.761108,7739831
bittensor,2024-01-23,268.775787,10400255
bittensor,2024-01-24,323.086792,18317206
bittensor,2024-01-25,326.306427,18977640
bittensor,2024-01-26,342.785858,10129609
bittensor,2024-01-27,359.836853,8580294
bittensor,2024-01-28,357.609467,12030064
bittensor,2024-01-29,392.196136,14090178
bittensor,2024-01-30,424.001251,38007608
bittensor,2024-01-31,468.259247,23378908
bittensor,2024-02-01,449.040314,20493980
bittensor,2024-02-02,431.52066,14732555
bittensor,2024-02-03,431.57486,11908247
bittensor,2024-02-04,419.067657,8234386
bittensor,2024-02-05,448.461517,15481952
bittensor,2024-02-06,490.130768,36210867
bittensor,2024-02-07,438.717499,19695329
bittensor,2024-02-08,453.77597,31494245
bittensor,2024-02-09,542.513123,43305775
bittensor,2024-02-10,578.284973,43732035
bittensor,2024-02-11,535.777588,31239871
bittensor,2024-02-12,540.822937,25551729
bittensor,2024-02-13,581.611511,27132979
bittensor,2024-02-14,618.731323,28014105
bittensor,2024-02-15,674.132019,40515338
bittensor,2024-02-16,664.958984,31611738
bittensor,2024-02-17,659.152588,22975009
bittensor,2024-02-18,639.165527,22474717
bittensor,2024-02-19,639.845032,28265320
bittensor,2024-02-20,623.805481,32326063
bittensor,2024-02-21,629.012207,25958046
bittensor,2024-02-22,588.970886,24126769
bittensor,2024-02-23,583.327087,16759020
bittensor,2024-02-24,562.075745,13561643
bittensor,2024-02-25,568.397888,17809097
bittensor,2024-02-26,597.013123,26606007
bittensor,2024-02-27,605.54541,30044598
bittensor,2024-02-28,606.892639,26718352
bittensor,2024-02-29,619.047607,26133835
bittensor,2024-03-01,668.137695,56256363
bittensor,2024-03-02,650.218567,23873039
bittensor,2024-03-03,628.092957,20379257
bittensor,2024-03-04,648.099609,34531267
bittensor,2024-03-05,678.59082,47460084
bittensor,2024-03-06,713.787415,53603455
bittensor,2024-03-07,730.255249,43986706
bittensor,2024-03-08,695.944275,28855449
bittensor,2024-03-09,715.834534,27585388
bittensor,2024-03-10,690.709595,25709819
bittensor,2024-03-11,686.797485,29510100
bittensor,2024-03-12,678.162781,30720230
bittensor,2024-03-13,639.322327,31437974
bittensor,2024-03-14,630.014099,47897868
bittensor,2024-03-15,622.32959,50808943
bittensor,2024-03-16,602.058716,38383336
bittensor,2024-03-17,695.510681,41546759
bittensor,2024-03-18,719.261963,54795611
bittensor,2024-03-19,608.804688,32525738
bittensor,2024-03-20,685.075378,23916372
bittensor,2024-03-21,622.782654,25473711
bittensor,2024-03-22,579.167175,47358378
bittensor,2024-03-23,570.035583,24755668
bittensor,2024-03-24,600.211487,23797029
bittensor,2024-03-25,623.881104,26155612
bittensor,2024-03-26,582.911926,34233094
bittensor,2024-03-27,534.157532,52340789
bittensor,2024-03-28,533.221008,36334067
bittensor,2024-03-29,522.766785,51449644
bittensor,2024-03-30,495.778473,106165367
bittensor,2024-03-31,522.973145,43183963
bittensor,2024-04-01,580.301941,56885254
bittensor,2024-04-02,523.648438,72997363
bittensor,2024-04-03,556.778015,51752639
bittensor,2024-04-04,599.858032,45178451
bittensor,2024-04-05,567.856384,22267634
bittensor,2024-04-06,553.267395,13429216
bittensor,2024-04-07,566.734985,17773730
bittensor,2024-04-08,568.147217,31312183
bittensor,2024-04-09,591.763184,44904534
bittensor,2024-04-10,571.241089,66281226
bittensor,2024-04-11,632.1427,493569203
bittensor,2024-04-12,539.64563,198339777
bittensor,2024-04-13,509.77182,118004194
bittensor,2024-04-14,587.612122,139277438
bittensor,2024-04-15,526.191833,73942064
bittensor,2024-04-16,500.368042,93675631
bittensor,2024-04-17,455.531036,70672929
bittensor,2024-04-18,465.653015,43935170
bittensor,2024-04-19,441.415833,50536971
bittensor,2024-04-20,485.597321,42096441
bittensor,2024-04-21,475.197479,28480470
bittensor,2024-04-22,521.272644,50748750
bittensor,2024-04-23,500.101929,37954922
bittensor,2024-04-24,452.018494,47474856
bittensor,2024-04-25,460.664856,36467622
bittensor,2024-04-26,426.861359,25831984
bittensor,2024-04-27,421.605225,27158886
bittensor,2024-04-28,423.662689,20732477
bittensor,2024-04-29,404.348724,55274611
bittensor,2024-04-30,388.356689,51747408
bittensor,2024-05-01,380.849426,52851589
bittensor,2024-05-02,404.499634,37631856
bittensor,2024-05-03,425.788513,37677113
bittensor,2024-05-04,446.349701,38397029
bittensor,2024-05-05,455.162659,35191510
bittensor,2024-05-06,441.575439,43337151
bittensor,2024-05-07,419.116089,33567255
bittensor,2024-05-08,391.567871,62246224
oraichain,2020-10-28,4.3874,1444282
oraichain,2020-10-29,7.534497,2058600
oraichain,2020-10-30,7.800243,1280547
oraichain,2020-10-31,6.257072,350813
oraichain,2020-11-01,7.217144,177058
oraichain,2020-11-02,9.973646,1877647
oraichain,2020-11-03,9.519182,1316128
oraichain,2020-11-04,13.911785,2101716
oraichain,2020-11-05,14.86347,2396574
oraichain,2020-11-06,16.253574,974621
oraichain,2020-11-07,15.192213,1373282
oraichain,2020-11-08,17.430889,988809
oraichain,2020-11-09,15.861404,801834
oraichain,2020-11-10,14.338194,746241
oraichain,2020-11-11,14.940813,546493
oraichain,2020-11-12,14.899072,465706
oraichain,2020-11-13,14.034607,443984
oraichain,2020-11-14,14.728061,534592
oraichain,2020-11-15,14.303731,392119
oraichain,2020-11-16,13.318446,485557
oraichain,2020-11-17,12.902238,853076
oraichain,2020-11-18,11.105962,270114
oraichain,2020-11-19,10.78102,366389
oraichain,2020-11-20,13.121086,349006
oraichain,2020-11-21,20.379496,1511719
oraichain,2020-11-22,23.094187,3907250
oraichain,2020-11-23,22.443937,1073183
oraichain,2020-11-24,23.118509,837617
oraichain,2020-11-25,24.311834,498463
oraichain,2020-11-26,19.528318,498123
oraichain,2020-11-27,20.376844,673857
oraichain,2020-11-28,22.105433,448458
oraichain,2020-11-29,22.461819,1017380
oraichain,2020-11-30,22.425997,889906
oraichain,2020-12-01,20.780991,629298
oraichain,2020-12-02,22.343384,491421
oraichain,2020-12-03,18.328236,1139817
oraichain,2020-12-04,17.535444,785134
oraichain,2020-12-05,16.957348,354652
oraichain,2020-12-06,19.723986,1137235
oraichain,2020-12-07,17.261763,829336
oraichain,2020-12-08,17.340626,662556
oraichain,2020-12-09,17.049934,866222
oraichain,2020-12-10,17.215225,698744
oraichain,2020-12-11,14.412278,442855
oraichain,2020-12-12,16.256887,319773
oraichain,2020-12-13,15.42779,567514
oraichain,2020-12-14,15.228843,682447
oraichain,2020-12-15,13.949424,654046
oraichain,2020-12-16,14.155484,179118
oraichain,2020-12-17,15.71903,216385
oraichain,2020-12-18,11.62102,807884
oraichain,2020-12-19,10.876959,395639
oraichain,2020-12-20,10.971172,273709
oraichain,2020-12-21,13.084811,1347903
oraichain,2020-12-22,11.062811,415572
oraichain,2020-12-23,10.13062,411980
oraichain,2020-12-24,10.612166,459809
oraichain,2020-12-25,13.284596,683039
oraichain,2020-12-26,15.096796,1600252
oraichain,2020-12-27,14.694639,968235
oraichain,2020-12-28,15.028434,588806
oraichain,2020-12-29,13.668391,196825
oraichain,2020-12-30,13.733203,526435
oraichain,2020-12-31,12.880161,229449
oraichain,2021-01-01,12.40387,178659
oraichain,2021-01-02,17.44348,767016
oraichain,2021-01-03,19.341534,454778
oraichain,2021-01-04,22.141317,366828
oraichain,2021-01-05,20.484022,407110
oraichain,2021-01-06,20.063532,441329
oraichain,2021-01-07,27.115046,805357
oraichain,2021-01-08,21.910265,947929
oraichain,2021-01-09,19.159084,643758
oraichain,2021-01-10,18.499371,469696
oraichain,2021-01-11,17.350548,571360
oraichain,2021-01-12,17.19758,322570
oraichain,2021-01-13,21.357862,559827
oraichain,2021-01-14,22.750305,623273
oraichain,2021-01-15,29.781282,1371063
oraichain,2021-01-16,37.186226,2419740
oraichain,2021-01-17,40.675247,1530179
oraichain,2021-01-18,46.654606,1975077
oraichain,2021-01-19,45.189083,1595154
oraichain,2021-01-20,42.944019,1995805
oraichain,2021-01-21,33.737816,1104221
oraichain,2021-01-22,44.263897,2112672
oraichain,2021-01-23,41.844418,1079977
oraichain,2021-01-24,38.827545,1023046
oraichain,2021-01-25,35.631596,1047827
oraichain,2021-01-26,34.7355,559194
oraichain,2021-01-27,38.979645,1555779
oraichain,2021-01-28,35.793365,969128
oraichain,2021-01-29,34.658165,832058
oraichain,2021-01-30,33.50676,583851
oraichain,2021-01-31,31.098553,820132
oraichain,2021-02-01,34.614307,889454
oraichain,2021-02-02,34.900921,1265400
oraichain,2021-02-03,36.598591,1394412
oraichain,2021-02-04,33.746864,1213315
oraichain,2021-02-05,41.522259,1762925
oraichain,2021-02-06,37.703209,1512686
oraichain,2021-02-07,33.961891,1082632
oraichain,2021-02-08,34.413506,1715627
oraichain,2021-02-09,40.406258,1851293
oraichain,2021-02-10,42.793377,2789703
oraichain,2021-02-11,41.121548,2486961
oraichain,2021-02-12,57.618378,7695127
oraichain,2021-02-13,64.506989,4155528
oraichain,2021-02-14,61.826374,2392477
oraichain,2021-02-15,64.718521,3877944
oraichain,2021-02-16,60.390617,2109976
oraichain,2021-02-17,58.054371,2154038
oraichain,2021-02-18,68.895119,2418837
oraichain,2021-02-19,102.877129,6770587
oraichain,2021-02-20,75.878174,7084062
oraichain,2021-02-21,76.655693,2231533
oraichain,2021-02-22,86.090363,4356567
oraichain,2021-02-23,70.670403,2980361
oraichain,2021-02-24,58.575218,4341192
oraichain,2021-02-25,51.387413,3104382
oraichain,2021-02-26,45.77383,2352089
oraichain,2021-02-27,44.15826,1121774
oraichain,2021-02-28,39.433846,2155373
oraichain,2021-03-01,44.432449,1898747
oraichain,2021-03-02,42.033813,1744391
oraichain,2021-03-03,41.436134,1305166
oraichain,2021-03-04,39.25499,2349508
oraichain,2021-03-05,40.144417,266650
oraichain,2021-03-06,53.058865,2669903
